id,providers
639742,['Amazon Prime Video']
639725,['Amazon Prime Video']
639462,['Amazon Prime Video']
606117,['Netflix']
552294,['Amazon Prime Video']
822127,['Amazon Prime Video']
624674,['Stan']
643190,['Amazon Prime Video']
639411,['Netflix']
627070,['Netflix']
610643,['Netflix']
483202,['Netflix']
755200,['Amazon Prime Video']
643930,['Amazon Prime Video']
637627,['Netflix']
634541,['Netflix']
535292,['Stan']
520939,['Netflix']
1060467,['Netflix']
986559,['Amazon Prime Video']
795770,['Amazon Prime Video']
644710,['Amazon Prime Video']
638507,['Stan']
635710,['Amazon Prime Video']
580630,['Netflix']
560362,['Netflix']
658837,['Amazon Prime Video']
626273,['Amazon Prime Video']
643114,['Amazon Prime Video']
934809,['Netflix']
640377,['Amazon Prime Video']
631686,['Amazon Prime Video']
824505,['Amazon Prime Video']
642663,['Amazon Prime Video']
642661,['Netflix']
690499,['Amazon Prime Video']
655978,['Amazon Prime Video']
643657,['Amazon Prime Video']
789644,['Amazon Prime Video']
639393,['Amazon Prime Video']
589885,['Amazon Prime Video']
513409,['Netflix']
398978,['Netflix']
626307,['Stan']
616329,['Amazon Prime Video']
510457,['Amazon Prime Video']
669474,['Amazon Prime Video']
648163,['Stan']
615585,['Stan']
514921,['Amazon Prime Video']
666836,['Amazon Prime Video']
646079,['Amazon Prime Video']
642203,['Netflix']
586595,['Amazon Prime Video']
531438,['Netflix']
543763,['Amazon Prime Video']
520900,['Netflix']
648041,['Netflix']
646150,['Amazon Prime Video']
638134,['Netflix']
618265,['Stan']
585759,['Netflix']
508965,['Netflix']
295151,['Netflix']
835990,['Amazon Prime Video']
707701,['Stan']
622420,['Amazon Prime Video']
745733,['Amazon Prime Video']
655505,['Amazon Prime Video']
647116,['Amazon Prime Video']
634550,['Amazon Prime Video']
809230,['Netflix']
809228,['Netflix']
754341,['Amazon Prime Video']
642749,['Netflix']
739850,['Amazon Prime Video']
590191,['Amazon Prime Video']
522627,"['Netflix', 'Stan']"
652340,['Amazon Prime Video']
646653,['Amazon Prime Video']
513326,['Amazon Prime Video']
848186,['Amazon Prime Video']
790796,['Amazon Prime Video']
629985,['Amazon Prime Video']
626319,['Amazon Prime Video']
472815,['Netflix']
666470,['Amazon Prime Video']
642738,['Netflix']
760044,['Amazon Prime Video']
649870,['Amazon Prime Video']
634571,['Amazon Prime Video']
611207,['Netflix']
604790,['Amazon Prime Video']
653767,['Amazon Prime Video']
650890,['Amazon Prime Video']
648408,['Amazon Prime Video']
640882,['Amazon Prime Video']
977893,['Amazon Prime Video']
627470,['Stan']
501395,['Stan']
643193,['Amazon Prime Video']
631428,['Stan']
651249,['Netflix']
643533,['Netflix']
642739,['Netflix']
637963,['Amazon Prime Video']
630915,['Amazon Prime Video']
651724,['Netflix']
551332,['Netflix']
546554,['Netflix']
480434,['Netflix']
639609,['Netflix']
630916,['Amazon Prime Video']
597611,['Amazon Prime Video']
1064380,['Amazon Prime Video']
1016188,['Netflix']
652498,['Amazon Prime Video']
652074,['Amazon Prime Video']
630921,['Amazon Prime Video']
627474,['Amazon Prime Video']
653056,['Stan']
652776,['Amazon Prime Video']
643195,['Stan']
558343,['Netflix']
654015,['Amazon Prime Video']
1005612,['Amazon Prime Video']
727362,['Amazon Prime Video']
650808,['Stan']
587693,['Netflix']
489162,['Amazon Prime Video']
755688,['Netflix']
653937,['Amazon Prime Video']
653904,['Netflix']
653881,['Netflix']
649395,['Amazon Prime Video']
649341,"['Netflix', 'Amazon Prime Video']"
641790,['Stan']
624405,['Amazon Prime Video']
528630,['Amazon Prime Video']
461130,['Netflix']
654766,['Amazon Prime Video']
649233,"['Netflix', 'Amazon Prime Video']"
833239,['Amazon Prime Video']
654580,['Netflix']
666834,['Amazon Prime Video']
649800,['Netflix']
652809,['Netflix']
520390,['Amazon Prime Video']
694291,['Amazon Prime Video']
655547,['Amazon Prime Video']
576379,['Netflix']
565840,['Amazon Prime Video']
525661,['Netflix']
509967,['Netflix']
630924,['Amazon Prime Video']
643199,['Amazon Prime Video']
686394,['Amazon Prime Video']
649802,['Netflix']
653752,['Stan']
650029,['Netflix']
712911,['Netflix']
690725,['Amazon Prime Video']
657912,['Stan']
650073,['Netflix']
721574,['Netflix']
662184,['Netflix']
530915,['Netflix']
509585,['Amazon Prime Video']
500916,['Amazon Prime Video']
661751,['Amazon Prime Video']
996371,['Amazon Prime Video']
887401,['Amazon Prime Video']
874568,['Amazon Prime Video']
836210,['Amazon Prime Video']
834020,['Amazon Prime Video']
833707,['Amazon Prime Video']
794884,['Amazon Prime Video']
767841,['Amazon Prime Video']
750941,['Amazon Prime Video']
703416,['Amazon Prime Video']
665778,['Amazon Prime Video']
662169,['Amazon Prime Video']
662841,['Amazon Prime Video']
775774,['Amazon Prime Video']
666180,['Amazon Prime Video']
631334,['Amazon Prime Video']
576704,['Netflix']
662059,['Netflix']
662409,['Amazon Prime Video']
645431,['Amazon Prime Video']
624782,['Amazon Prime Video']
663912,['Amazon Prime Video']
638707,['Netflix']
520765,"['Netflix', 'Stan']"
651070,['Netflix']
665459,['Netflix']
663635,['Netflix']
765635,['Amazon Prime Video']
656353,['Netflix']
653588,['Netflix']
653574,['Netflix']
492611,['Netflix']
442065,['Netflix']
823837,['Amazon Prime Video']
658199,['Netflix']
653735,['Netflix']
656695,['Amazon Prime Video']
620897,['Netflix']
666397,['Netflix']
656690,['Netflix']
653747,['Netflix']
664423,['Stan']
653601,['Netflix']
584288,['Amazon Prime Video']
575774,['Netflix']
532870,['Amazon Prime Video']
666831,['Amazon Prime Video']
653744,['Netflix']
567970,['Netflix']
669525,['Netflix']
451184,['Netflix']
916547,['Amazon Prime Video']
836838,['Netflix']
653567,['Netflix']
528761,['Amazon Prime Video']
711471,['Amazon Prime Video']
696160,['Netflix']
759608,['Amazon Prime Video']
661728,['Netflix']
800772,['Amazon Prime Video']
797220,['Amazon Prime Video']
863938,['Amazon Prime Video']
667682,['Amazon Prime Video']
668602,['Netflix']
736509,['Amazon Prime Video']
671960,['Amazon Prime Video']
565426,['Netflix']
672508,['Amazon Prime Video']
634570,['Netflix']
828051,['Netflix']
644409,['Amazon Prime Video']
547012,['Amazon Prime Video']
505225,['Netflix']
687563,['Amazon Prime Video']
676474,['Amazon Prime Video']
674464,['Amazon Prime Video']
713429,['Amazon Prime Video']
833948,['Amazon Prime Video']
669384,['Amazon Prime Video']
678350,['Amazon Prime Video']
617771,['Amazon Prime Video']
597231,['Amazon Prime Video']
868912,['Amazon Prime Video']
673768,['Netflix']
641023,['Netflix']
672799,['Netflix']
733415,['Amazon Prime Video']
457335,['Stan']
686158,['Amazon Prime Video']
598577,['Netflix']
342470,['Netflix']
697583,['Amazon Prime Video']
684542,['Netflix']
834611,['Amazon Prime Video']
734485,['Amazon Prime Video']
671652,['Netflix']
508687,['Stan']
1022512,['Netflix']
729783,['Amazon Prime Video']
680706,['Netflix']
617784,['Stan']
581600,['Netflix']
502104,['Amazon Prime Video']
680293,['Amazon Prime Video']
635790,['Stan']
770277,['Amazon Prime Video']
680398,['Amazon Prime Video']
675595,['Netflix']
675594,['Netflix']
668595,['Amazon Prime Video']
625234,['Amazon Prime Video']
682915,['Amazon Prime Video']
560008,['Netflix']
449756,['Amazon Prime Video']
711705,['Amazon Prime Video']
671145,['Amazon Prime Video']
721843,['Amazon Prime Video']
751702,['Amazon Prime Video']
689154,['Amazon Prime Video']
675267,['Netflix']
526120,['Amazon Prime Video']
686002,['Netflix']
861653,['Netflix']
685134,['Amazon Prime Video']
682249,['Amazon Prime Video']
658400,['Amazon Prime Video']
708131,['Amazon Prime Video']
676601,['Netflix']
653725,['Netflix']
686786,['Netflix']
686677,['Netflix']
1007388,['Amazon Prime Video']
686942,['Netflix']
686941,['Netflix']
660609,['Netflix']
491926,['Amazon Prime Video']
1010049,['Amazon Prime Video']
707543,['Amazon Prime Video']
780613,['Amazon Prime Video']
753329,['Amazon Prime Video']
689489,['Amazon Prime Video']
687972,['Amazon Prime Video']
814363,['Amazon Prime Video']
732713,['Amazon Prime Video']
408747,['Amazon Prime Video']
697413,['Amazon Prime Video']
642487,['Amazon Prime Video']
615177,['Netflix']
690848,['Netflix']
690548,['Amazon Prime Video']
688335,['Amazon Prime Video']
735858,['Amazon Prime Video']
688848,['Netflix']
637157,['Netflix']
624808,['Netflix']
544415,['Netflix']
445002,['Amazon Prime Video']
755944,['Amazon Prime Video']
712314,['Amazon Prime Video']
1034637,['Amazon Prime Video']
998516,['Amazon Prime Video']
687136,['Netflix']
682825,['Amazon Prime Video']
736599,['Amazon Prime Video']
703810,['Netflix']
695476,['Netflix']
694707,['Amazon Prime Video']
693906,['Netflix']
690741,['Amazon Prime Video']
691066,['Stan']
1018801,['Amazon Prime Video']
695569,['Amazon Prime Video']
560044,['Netflix']
696396,['Amazon Prime Video']
686340,['Amazon Prime Video']
1007813,['Amazon Prime Video']
863519,['Amazon Prime Video']
819743,['Amazon Prime Video']
693860,['Netflix']
679796,['Amazon Prime Video']
545609,['Netflix']
764718,['Amazon Prime Video']
698256,['Amazon Prime Video']
507938,['Amazon Prime Video']
690596,['Netflix']
687156,['Netflix']
1050096,['Amazon Prime Video']
1007874,['Amazon Prime Video']
699046,['Amazon Prime Video']
696048,['Netflix']
597219,['Netflix']
530956,['Netflix']
743444,['Amazon Prime Video']
699519,['Netflix']
699511,['Netflix']
591629,['Netflix']
710413,['Amazon Prime Video']
733261,['Amazon Prime Video']
701512,['Amazon Prime Video']
701277,['Amazon Prime Video']
696000,['Netflix']
449753,['Amazon Prime Video']
866211,['Amazon Prime Video']
750569,['Amazon Prime Video']
699280,['Netflix']
508330,['Amazon Prime Video']
724130,['Amazon Prime Video']
631939,['Amazon Prime Video']
584596,['Amazon Prime Video']
566656,['Amazon Prime Video']
482273,['Stan']
766934,['Netflix']
690483,['Amazon Prime Video']
922154,['Netflix']
673175,['Netflix']
683287,['Netflix']
636879,['Amazon Prime Video']
582596,['Netflix']
713932,['Netflix']
693158,['Amazon Prime Video']
706753,"['Netflix', 'Amazon Prime Video']"
937711,['Amazon Prime Video']
699210,['Netflix']
706910,['Amazon Prime Video']
791059,['Amazon Prime Video']
707159,['Amazon Prime Video']
576156,['Netflix']
638706,['Netflix']
713474,['Amazon Prime Video']
709430,['Amazon Prime Video']
682747,['Netflix']
635237,['Amazon Prime Video']
710474,['Amazon Prime Video']
710099,['Amazon Prime Video']
707504,['Netflix']
647785,['Netflix']
689723,['Netflix']
879522,['Amazon Prime Video']
829813,['Amazon Prime Video']
749947,['Amazon Prime Video']
711700,['Netflix']
530973,['Netflix']
672761,['Amazon Prime Video']
339095,['Netflix']
714920,['Amazon Prime Video']
756820,['Amazon Prime Video']
753956,['Amazon Prime Video']
713823,['Netflix']
706345,['Netflix']
703134,['Amazon Prime Video']
581859,['Netflix']
723444,['Amazon Prime Video']
705316,['Amazon Prime Video']
702936,['Netflix']
731486,['Netflix']
521026,['Amazon Prime Video']
711340,['Amazon Prime Video']
707886,['Netflix']
654816,['Amazon Prime Video']
653610,['Netflix']
730029,['Amazon Prime Video']
949093,['Amazon Prime Video']
718774,['Amazon Prime Video']
703754,['Netflix']
682586,['Netflix']
718576,['Amazon Prime Video']
684700,['Netflix']
531876,"['Netflix', 'Amazon Prime Video']"
663459,['Netflix']
531454,['Netflix']
429422,['Netflix']
723446,['Amazon Prime Video']
718701,['Amazon Prime Video']
866068,['Amazon Prime Video']
727667,['Amazon Prime Video']
720112,['Amazon Prime Video']
710451,['Netflix']
865023,['Amazon Prime Video']
706510,['Netflix']
621707,['Amazon Prime Video']
598133,['Netflix']
704630,['Amazon Prime Video']
611179,['Stan']
539885,['Netflix']
635918,['Netflix']
608195,['Amazon Prime Video']
539181,['Stan']
726658,['Netflix']
725989,['Amazon Prime Video']
839910,['Amazon Prime Video']
724026,['Amazon Prime Video']
718831,['Netflix']
686245,['Stan']
659991,['Stan']
752127,['Amazon Prime Video']
730303,['Amazon Prime Video']
587792,['Amazon Prime Video']
547016,['Netflix']
794365,['Amazon Prime Video']
724619,['Amazon Prime Video']
718845,['Netflix']
646542,['Amazon Prime Video']
763273,['Amazon Prime Video']
741551,['Amazon Prime Video']
714375,['Netflix']
725964,['Amazon Prime Video']
753114,['Amazon Prime Video']
776146,['Amazon Prime Video']
718866,['Netflix']
718867,['Netflix']
702525,['Netflix']
605900,['Amazon Prime Video']
601844,['Amazon Prime Video']
587496,['Amazon Prime Video']
729589,['Amazon Prime Video']
723895,['Netflix']
714521,['Netflix']
626020,['Stan']
583083,['Netflix']
769128,['Amazon Prime Video']
804189,['Stan']
601165,['Netflix']
720748,['Netflix']
524047,['Amazon Prime Video']
738239,['Amazon Prime Video']
661747,['Netflix']
787271,['Stan']
729259,['Netflix']
721857,['Amazon Prime Video']
782710,['Amazon Prime Video']
766712,['Amazon Prime Video']
725084,['Netflix']
695596,['Netflix']
680226,['Amazon Prime Video']
723891,['Netflix']
726661,['Netflix']
696002,['Amazon Prime Video']
612706,['Netflix']
713776,['Netflix']
690211,['Amazon Prime Video']
814349,['Amazon Prime Video']
728570,['Netflix']
731693,['Amazon Prime Video']
725082,['Netflix']
724427,['Amazon Prime Video']
720124,['Amazon Prime Video']
601922,['Amazon Prime Video']
524888,['Amazon Prime Video']
726940,['Netflix']
726664,['Netflix']
691100,['Amazon Prime Video']
653598,['Netflix']
605116,['Netflix']
400160,['Netflix']
733837,['Amazon Prime Video']
735253,['Amazon Prime Video']
666219,['Netflix']
624774,['Amazon Prime Video']
794544,['Amazon Prime Video']
729090,['Amazon Prime Video']
623958,['Amazon Prime Video']
739518,['Netflix']
735005,['Netflix']
718400,['Amazon Prime Video']
672035,['Stan']
626393,['Netflix']
621013,['Amazon Prime Video']
663543,['Amazon Prime Video']
1047032,['Amazon Prime Video']
737608,['Amazon Prime Video']
736759,['Netflix']
726887,['Netflix']
875579,['Amazon Prime Video']
679208,['Stan']
659986,['Netflix']
501979,['Stan']
425001,['Netflix']
824190,['Amazon Prime Video']
734309,['Netflix']
615466,['Netflix']
531033,['Stan']
500840,['Netflix']
731738,['Amazon Prime Video']
957649,['Amazon Prime Video']
823339,['Amazon Prime Video']
784607,['Netflix']
741883,['Amazon Prime Video']
740700,['Netflix']
738215,['Netflix']
736517,['Netflix']
735364,['Netflix']
644090,['Netflix']
613504,['Amazon Prime Video']
739421,['Amazon Prime Video']
541483,['Netflix']
744273,['Amazon Prime Video']
682110,['Netflix']
594084,['Netflix']
715725,['Amazon Prime Video']
628866,['Amazon Prime Video']
1042956,['Amazon Prime Video']
741996,['Amazon Prime Video']
745910,['Amazon Prime Video']
727705,['Amazon Prime Video']
763345,['Amazon Prime Video']
751562,['Netflix']
623491,['Netflix']
509635,['Netflix']
740743,['Amazon Prime Video']
736604,['Amazon Prime Video']
616251,['Netflix']
550524,['Netflix']
499932,['Netflix']
743225,['Amazon Prime Video']
827679,['Amazon Prime Video']
621954,['Netflix']
346687,['Netflix']
861386,['Amazon Prime Video']
857100,['Amazon Prime Video']
743059,['Netflix']
743032,['Amazon Prime Video']
742943,['Amazon Prime Video']
741018,['Amazon Prime Video']
733322,['Amazon Prime Video']
574963,['Amazon Prime Video']
739615,['Amazon Prime Video']
736760,['Amazon Prime Video']
586528,['Amazon Prime Video']
714269,['Amazon Prime Video']
682402,['Amazon Prime Video']
666271,['Netflix']
664301,['Stan']
331044,['Amazon Prime Video']
745332,['Amazon Prime Video']
739870,['Amazon Prime Video']
737157,['Netflix']
497582,['Netflix']
759955,['Amazon Prime Video']
739511,['Amazon Prime Video']
515454,['Amazon Prime Video']
822373,['Amazon Prime Video']
735129,['Netflix']
684684,['Amazon Prime Video']
653668,['Netflix']
556984,['Netflix']
744579,['Amazon Prime Video']
1007286,['Amazon Prime Video']
793764,['Amazon Prime Video']
782769,['Stan']
664280,['Netflix']
747999,['Netflix']
733156,['Netflix']
694919,['Amazon Prime Video']
748807,['Netflix']
743601,['Netflix']
729348,['Amazon Prime Video']
685571,['Amazon Prime Video']
597156,['Netflix']
865018,['Amazon Prime Video']
848696,['Netflix']
812358,['Amazon Prime Video']
768722,['Netflix']
749256,['Amazon Prime Video']
692380,['Netflix']
581802,['Stan']
528085,['Netflix']
999474,['Amazon Prime Video']
748440,['Netflix']
747319,['Amazon Prime Video']
744168,['Amazon Prime Video']
741114,['Stan']
604578,['Netflix']
589612,['Netflix']
567971,['Netflix']
716258,['Amazon Prime Video']
750794,['Netflix']
617505,['Netflix']
611489,['Amazon Prime Video']
803220,['Amazon Prime Video']
653729,['Amazon Prime Video']
752862,['Amazon Prime Video']
707408,['Amazon Prime Video']
783452,['Stan']
753353,['Amazon Prime Video']
752839,['Amazon Prime Video']
643550,['Amazon Prime Video']
786196,['Amazon Prime Video']
737762,['Amazon Prime Video']
624963,['Netflix']
659994,['Netflix']
654742,['Amazon Prime Video']
643612,['Amazon Prime Video']
522452,['Stan']
752505,['Netflix']
665894,['Netflix']
651610,['Netflix']
590223,['Netflix']
560050,['Netflix']
505379,['Netflix']
875539,['Amazon Prime Video']
737684,['Amazon Prime Video']
755697,['Amazon Prime Video']
754310,['Netflix']
746157,['Amazon Prime Video']
723860,['Amazon Prime Video']
758298,['Amazon Prime Video']
750601,['Amazon Prime Video']
750595,['Stan']
864796,['Amazon Prime Video']
771555,['Amazon Prime Video']
740985,['Amazon Prime Video']
652004,['Stan']
632322,['Netflix']
586591,['Stan']
549294,['Netflix']
524840,['Stan']
767276,['Amazon Prime Video']
744738,['Amazon Prime Video']
741011,['Stan']
737779,['Amazon Prime Video']
430268,['Amazon Prime Video']
732359,['Netflix']
615665,['Netflix']
753583,['Netflix']
748765,['Amazon Prime Video']
738596,['Amazon Prime Video']
571384,['Netflix']
770922,['Netflix']
758897,['Amazon Prime Video']
752812,['Stan']
602654,['Amazon Prime Video']
759354,['Amazon Prime Video']
745618,['Stan']
631998,['Amazon Prime Video']
621151,['Netflix']
869989,['Amazon Prime Video']
759780,['Netflix']
759633,['Netflix']
842343,['Amazon Prime Video']
793835,['Amazon Prime Video']
752466,['Amazon Prime Video']
1020032,['Amazon Prime Video']
750716,['Amazon Prime Video']
738646,['Netflix']
734280,['Netflix']
596161,['Netflix']
759637,['Stan']
622855,['Netflix']
761874,['Amazon Prime Video']
798529,['Amazon Prime Video']
592984,['Netflix']
761452,['Amazon Prime Video']
754325,['Amazon Prime Video']
644831,['Amazon Prime Video']
765458,['Netflix']
653734,['Netflix']
771556,['Amazon Prime Video']
763570,['Amazon Prime Video']
752885,['Netflix']
764104,['Netflix']
682377,['Amazon Prime Video']
653606,['Netflix']
614560,['Netflix']
746039,['Amazon Prime Video']
774525,['Amazon Prime Video']
765236,['Amazon Prime Video']
762511,['Netflix']
664051,['Amazon Prime Video']
738362,['Stan']
654028,['Netflix']
766333,['Netflix']
766024,['Netflix']
643882,['Netflix']
1007085,['Amazon Prime Video']
787428,['Netflix']
778780,['Amazon Prime Video']
767849,['Stan']
642208,['Stan']
592643,['Netflix']
590706,['Stan']
546121,['Netflix']
502033,['Amazon Prime Video']
747349,['Netflix']
746042,['Amazon Prime Video']
771517,['Amazon Prime Video']
757972,['Amazon Prime Video']
756727,['Amazon Prime Video']
752939,['Netflix']
819453,['Amazon Prime Video']
800779,['Amazon Prime Video']
768410,['Netflix']
682263,['Stan']
634544,['Amazon Prime Video']
615667,['Netflix']
529203,['Netflix']
773984,['Amazon Prime Video']
771145,['Amazon Prime Video']
653708,['Stan']
611114,['Netflix']
860022,['Amazon Prime Video']
802843,['Amazon Prime Video']
767523,['Netflix']
766534,['Netflix']
755328,['Netflix']
755080,['Netflix']
740971,['Amazon Prime Video']
717021,['Amazon Prime Video']
673737,['Netflix']
447362,['Amazon Prime Video']
870048,['Amazon Prime Video']
773848,['Amazon Prime Video']
760982,['Stan']
748897,['Stan']
980867,['Amazon Prime Video']
796649,['Netflix']
793149,['Amazon Prime Video']
773945,['Amazon Prime Video']
767809,['Netflix']
756815,['Amazon Prime Video']
752455,['Netflix']
583293,['Amazon Prime Video']
760969,['Netflix']
748898,['Stan']
611213,['Netflix']
791560,['Stan']
771305,['Netflix']
594174,['Amazon Prime Video']
845414,['Netflix']
770997,['Stan']
768509,['Netflix']
750276,['Netflix']
652962,['Netflix']
646593,['Netflix']
627103,['Netflix']
624788,['Netflix']
773167,['Stan']
717942,['Netflix']
993841,['Amazon Prime Video']
770323,['Amazon Prime Video']
816757,['Amazon Prime Video']
773936,['Netflix']
773935,['Netflix']
765967,['Amazon Prime Video']
614869,['Amazon Prime Video']
702738,['Amazon Prime Video']
614911,['Netflix']
604768,['Amazon Prime Video']
864235,['Amazon Prime Video']
854291,['Netflix']
775440,['Amazon Prime Video']
774810,['Netflix']
768972,['Stan']
717634,['Netflix']
628333,['Stan']
596270,['Amazon Prime Video']
567797,['Netflix']
770893,['Amazon Prime Video']
976094,['Amazon Prime Video']
775821,['Netflix']
775810,['Amazon Prime Video']
768939,['Amazon Prime Video']
768520,['Netflix']
724717,['Netflix']
776664,['Amazon Prime Video']
776236,['Amazon Prime Video']
802087,['Stan']
776673,['Netflix']
651571,['Amazon Prime Video']
922158,['Netflix']
862280,['Netflix']
777828,['Amazon Prime Video']
777306,['Netflix']
776047,['Amazon Prime Video']
549514,['Netflix']
286539,['Amazon Prime Video']
778015,['Netflix']
746480,['Amazon Prime Video']
774372,['Netflix']
744945,['Stan']
778551,['Amazon Prime Video']
774885,['Netflix']
774127,['Stan']
1019230,['Amazon Prime Video']
1019225,['Amazon Prime Video']
790682,['Netflix']
661914,['Amazon Prime Video']
653746,['Stan']
615677,['Netflix']
581032,['Netflix']
773655,['Netflix']
776979,['Netflix']
902873,['Netflix']
641662,['Netflix']
783582,['Amazon Prime Video']
781425,['Netflix']
1019266,['Amazon Prime Video']
982667,['Amazon Prime Video']
982660,['Amazon Prime Video']
846507,['Netflix']
781801,['Stan']
774054,['Netflix']
792149,['Amazon Prime Video']
784515,['Amazon Prime Video']
782646,['Amazon Prime Video']
782973,['Netflix']
767979,['Amazon Prime Video']
835624,['Amazon Prime Video']
786424,['Amazon Prime Video']
765684,['Netflix']
792329,['Amazon Prime Video']
784047,['Netflix']
776142,['Netflix']
1058086,['Netflix']
806212,['Amazon Prime Video']
841946,['Amazon Prime Video']
628534,['Netflix']
532865,['Netflix']
787901,['Amazon Prime Video']
782739,['Amazon Prime Video']
779201,['Netflix']
775996,['Netflix']
634528,['Stan']
550205,['Netflix']
636838,['Amazon Prime Video']
618416,['Netflix']
789682,['Amazon Prime Video']
779011,['Amazon Prime Video']
678491,['Amazon Prime Video']
789540,['Amazon Prime Video']
925132,['Amazon Prime Video']
694938,['Amazon Prime Video']
792102,['Amazon Prime Video']
899720,['Amazon Prime Video']
798063,['Amazon Prime Video']
556867,['Amazon Prime Video']
522466,['Stan']
845377,['Netflix']
822335,['Amazon Prime Video']
798215,['Amazon Prime Video']
722913,['Netflix']
719770,['Amazon Prime Video']
644092,['Netflix']
826520,['Amazon Prime Video']
775622,['Amazon Prime Video']
834399,['Amazon Prime Video']
794235,['Amazon Prime Video']
791674,['Amazon Prime Video']
795246,['Amazon Prime Video']
786573,['Amazon Prime Video']
776593,['Netflix']
835848,['Amazon Prime Video']
793564,['Amazon Prime Video']
793036,['Amazon Prime Video']
778814,['Netflix']
820048,['Amazon Prime Video']
778870,['Netflix']
613911,['Amazon Prime Video']
797506,['Amazon Prime Video']
588921,['Amazon Prime Video']
793506,['Amazon Prime Video']
644583,['Amazon Prime Video']
796019,['Amazon Prime Video']
664236,['Netflix']
1007369,['Amazon Prime Video']
904191,['Netflix']
672647,['Amazon Prime Video']
615643,['Stan']
614409,['Netflix']
598896,['Netflix']
669374,['Netflix']
786357,['Netflix']
734245,['Netflix']
606813,['Amazon Prime Video']
656940,['Amazon Prime Video']
601666,['Amazon Prime Video']
532577,['Netflix']
513310,['Netflix']
799141,['Netflix']
814094,['Amazon Prime Video']
779008,['Amazon Prime Video']
802069,['Netflix']
794095,['Netflix']
412656,['Stan']
741228,['Netflix']
800884,['Stan']
800728,['Netflix']
631880,['Amazon Prime Video']
580532,['Netflix']
853371,['Netflix']
801885,['Amazon Prime Video']
815638,['Amazon Prime Video']
797309,['Netflix']
749837,['Amazon Prime Video']
737277,['Amazon Prime Video']
801797,['Amazon Prime Video']
800528,['Amazon Prime Video']
776457,['Amazon Prime Video']
804261,['Amazon Prime Video']
803910,['Amazon Prime Video']
800376,['Amazon Prime Video']
799810,['Amazon Prime Video']
788335,['Netflix']
583689,['Netflix']
802960,['Amazon Prime Video']
484718,['Amazon Prime Video']
806417,['Amazon Prime Video']
760875,['Amazon Prime Video']
837428,['Stan']
792101,['Amazon Prime Video']
841575,['Amazon Prime Video']
798065,['Amazon Prime Video']
815650,['Amazon Prime Video']
803912,['Amazon Prime Video']
804036,['Amazon Prime Video']
851925,['Amazon Prime Video']
779000,['Amazon Prime Video']
731740,['Netflix']
1007389,['Amazon Prime Video']
819569,['Amazon Prime Video']
795859,['Amazon Prime Video']
779001,['Amazon Prime Video']
681887,['Netflix']
638597,['Netflix']
666680,['Amazon Prime Video']
838594,['Amazon Prime Video']
816996,['Amazon Prime Video']
726527,['Amazon Prime Video']
644102,['Netflix']
808039,['Amazon Prime Video']
799555,['Netflix']
795622,['Amazon Prime Video']
808455,['Amazon Prime Video']
807892,['Amazon Prime Video']
802443,['Netflix']
799573,['Netflix']
782474,['Netflix']
615457,['Netflix']
1007687,['Netflix']
813915,['Amazon Prime Video']
811818,['Amazon Prime Video']
809637,['Amazon Prime Video']
793807,['Amazon Prime Video']
843471,['Amazon Prime Video']
857784,['Amazon Prime Video']
810019,['Amazon Prime Video']
809668,['Amazon Prime Video']
809373,['Netflix']
801058,['Netflix']
861309,['Amazon Prime Video']
695576,['Amazon Prime Video']
812458,['Amazon Prime Video']
699102,['Netflix']
645856,['Stan']
578908,['Netflix']
811847,['Amazon Prime Video']
795635,['Amazon Prime Video']
794461,['Amazon Prime Video']
853122,['Amazon Prime Video']
810988,['Amazon Prime Video']
818285,['Amazon Prime Video']
813006,['Amazon Prime Video']
802801,['Amazon Prime Video']
763073,['Netflix']
803923,['Amazon Prime Video']
797294,['Amazon Prime Video']
791910,['Amazon Prime Video']
814700,['Netflix']
786584,['Amazon Prime Video']
839772,['Amazon Prime Video']
809208,['Netflix']
460465,['Netflix']
597890,['Netflix']
976229,['Amazon Prime Video']
615678,['Netflix']
818270,['Amazon Prime Video']
810731,['Netflix']
986444,['Netflix']
819557,['Amazon Prime Video']
819151,['Netflix']
814952,['Amazon Prime Video']
763568,['Netflix']
665429,['Amazon Prime Video']
879669,['Amazon Prime Video']
821668,['Amazon Prime Video']
812643,['Amazon Prime Video']
833915,['Amazon Prime Video']
816836,['Netflix']
806643,['Netflix']
501929,['Netflix']
921586,['Amazon Prime Video']
823662,['Amazon Prime Video']
822022,['Amazon Prime Video']
476044,['Amazon Prime Video']
836326,['Amazon Prime Video']
823738,['Amazon Prime Video']
820744,['Netflix']
822883,['Amazon Prime Video']
877436,['Amazon Prime Video']
822965,['Netflix']
801946,['Amazon Prime Video']
823313,['Amazon Prime Video']
824442,['Amazon Prime Video']
820492,['Netflix']
819940,['Amazon Prime Video']
815272,['Amazon Prime Video']
814780,['Amazon Prime Video']
765057,['Amazon Prime Video']
631060,['Netflix']
567189,['Amazon Prime Video']
916300,['Amazon Prime Video']
829660,['Amazon Prime Video']
817775,['Amazon Prime Video']
804584,['Amazon Prime Video']
824806,['Amazon Prime Video']
1048681,['Amazon Prime Video']
1024018,['Amazon Prime Video']
851691,['Amazon Prime Video']
826360,['Amazon Prime Video']
825652,['Amazon Prime Video']
818972,['Amazon Prime Video']
832233,['Amazon Prime Video']
826658,['Amazon Prime Video']
578701,['Netflix']
906325,['Amazon Prime Video']
