tmdb_id,imdb_id,original_language,original_title,genre_id,release_date,video,adult,popularity,tmdb_rating_avg,tmdb_vote_count,imdb_rating,imdb_votes,providers,iso_country,country_name,budget,revenue,runtime
582607,tt8743064,en,See You Yesterday,['Documentary'],3/05/2019,False,False,11.978,5.6,476,5.2,11038,['Netflix'],US,United States of America,0,0,86
524247,tt6722030,en,The Intruder,"['Comedy', 'Drama', 'Romance']",3/05/2019,False,False,18.157,6.0,492,5.6,18398,['Netflix'],US,United States of America,0,25724305,102
502292,tt7957694,en,The Last Summer,['Horror'],3/05/2019,False,False,15.919,6.0,1291,5.5,13497,['Netflix'],US,United States of America,0,0,109
576055,tt8782912,en,Dying for a Baby,"['Fantasy', 'Comedy', 'Horror']",4/05/2019,False,False,3.405,6.6,23,4.6,273,['Amazon Prime Video'],US,United States of America,0,0,88
599243,tt7201818,en,Bite Me,"['Horror', 'Drama', 'Science Fiction']",7/05/2019,False,False,1.693,5.3,3,5.4,147,['Amazon Prime Video'],US,United States of America,0,0,83
672251,tt8456568,en,Draupadi Unleashed,['History'],8/05/2019,False,False,0.6,0.0,0,4.9,221,['Amazon Prime Video'],US,United States of America,1000000,0,110
623283,tt10318842,en,Standing on the Line,"['Drama', 'Horror', 'Crime']",8/05/2019,False,False,0.6,7.0,2,7.0,11,['Amazon Prime Video'],CA,Canada,0,0,80
513083,tt8169446,en,Wine Country,[],8/05/2019,False,False,13.835,5.5,458,5.4,21674,['Netflix'],US,United States of America,0,0,103
574241,tt5125894,en,Poms,"['Horror', 'Comedy']",9/05/2019,False,False,11.978,6.6,181,6.1,6519,['Netflix'],US,United States of America,0,8600192,91
538207,tt7903530,en,We Die Young,['Thriller'],9/05/2019,False,False,12.635,6.9,256,5.2,4597,['Amazon Prime Video'],BG,Bulgaria,4000000,143837,93
517166,tt6051096,en,The Axiom,"['Action', 'Thriller', 'Drama']",9/05/2019,False,False,3.852,5.4,40,4.8,6745,['Amazon Prime Video'],US,United States of America,0,0,98
471859,tt1759744,en,Charlie Says,['Comedy'],10/05/2019,False,False,9.32,5.9,174,5.9,4880,['Amazon Prime Video'],US,United States of America,0,0,104
632961,tt10843680,en,What Lies West,"['Horror', 'Drama', 'Thriller']",11/05/2019,False,False,1.017,5.0,1,5.4,123,['Amazon Prime Video'],US,United States of America,0,0,79
514507,tt4539154,en,Hotel Camarillo,"['Action', 'Horror']",11/05/2019,False,False,0.6,0.0,0,5.3,32,['Amazon Prime Video'],US,United States of America,0,0,65
689896,tt10999468,en,Becoming Labrador,"['Drama', 'Family']",12/05/2019,False,False,1.315,0.0,0,7.0,27,['Amazon Prime Video'],CA,Canada,0,0,70
601197,tt10207850,en,Killer Grandma,['Thriller'],12/05/2019,False,False,7.709,6.2,16,4.8,416,['Amazon Prime Video'],CA,Canada,0,0,0
627796,tt10327136,en,Mokalik (Mechanic),"['Animation', 'Drama']",13/05/2019,False,False,3.204,4.9,7,6.3,157,['Netflix'],NG,Nigeria,0,0,100
576040,tt9228950,en,Malibu Rescue,['Drama'],13/05/2019,False,False,12.91,6.3,175,5.0,1349,['Netflix'],US,United States of America,5000000,0,69
878684,tt9465532,en,Ogre,['Comedy'],14/05/2019,False,False,0.984,0.0,0,4.4,286,['Amazon Prime Video'],US,United States of America,0,0,70
586707,tt6547786,en,Life Like,[],14/05/2019,False,False,10.757,6.3,184,5.4,3191,['Amazon Prime Video'],US,United States of America,1500000,0,95
606960,tt10091696,en,Dybbuk Box: True Story of Chris Chambers,"['Animation', 'Documentary', 'Drama']",15/05/2019,False,False,2.946,5.2,6,4.4,1501,['Amazon Prime Video'],US,United States of America,0,0,60
458156,tt6146586,en,John Wick: Chapter 3 - Parabellum,['Drama'],15/05/2019,False,False,129.839,7.4,8491,7.4,347690,['Netflix'],US,United States of America,55000000,326709727,130
602609,tt9032888,en,Good Sam,"['Thriller', 'TV Movie']",16/05/2019,False,False,8.368,6.0,214,5.7,3102,['Netflix'],US,United States of America,0,0,90
527261,tt7315484,en,The Silence,"['Comedy', 'Animation', 'Family']",16/05/2019,False,False,26.019,6.0,1297,5.3,46374,['Netflix'],DE,Germany,0,2325977,91
522448,tt6144666,en,Book Week,[],16/05/2019,False,False,0.689,6.0,2,5.8,140,['Stan'],AU,Australia,0,0,98
508791,tt6423362,en,The Sun Is Also a Star,"['Mystery', 'Thriller']",16/05/2019,False,False,10.279,7.0,542,5.9,7584,['Amazon Prime Video'],US,United States of America,0,1040000,100
601516,tt9046576,en,ReMastered: The Lion's Share,['Drama'],17/05/2019,False,False,4.211,6.8,19,6.9,659,['Netflix'],US,United States of America,0,0,84
506815,tt3170458,en,A Violent Separation,['Drama'],17/05/2019,False,False,8.744,7.2,68,5.7,1843,['Amazon Prime Video'],US,United States of America,0,0,106
495748,tt6466058,en,Ask for Jane,"['Animation', 'Music']",17/05/2019,False,False,2.053,9.7,3,5.9,222,['Amazon Prime Video'],US,United States of America,0,0,108
411144,tt5952138,en,We Have Always Lived in the Castle,"['Science Fiction', 'Thriller']",17/05/2019,False,False,10.309,5.4,244,5.6,8126,['Amazon Prime Video'],US,United States of America,0,0,96
511778,tt3602422,en,Shed of the Dead,['Drama'],20/05/2019,False,False,4.462,5.0,28,4.6,3097,['Amazon Prime Video'],GB,United Kingdom,0,0,86
573915,tt9169592,en,Wanda Sykes: Not Normal,['Family'],21/05/2019,False,False,3.363,6.8,51,7.3,1905,['Netflix'],US,United States of America,0,0,66
602760,tt10243660,en,A Tale of Two Kitchens,"['Comedy', 'Horror']",22/05/2019,False,False,2.84,6.6,16,6.3,293,['Netflix'],MX,Mexico,0,0,29
604196,tt10376068,en,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,['Drama'],23/05/2019,False,False,5.535,6.2,90,6.9,5338,['Netflix'],US,United States of America,0,0,30
534490,tt8836988,en,Avengement,['Comedy'],24/05/2019,False,False,17.381,6.8,383,6.6,16963,['Netflix'],GB,United Kingdom,2400000,0,90
531306,tt8179388,en,Rim of the World,"['Thriller', 'Horror']",24/05/2019,False,False,15.699,6.0,836,5.2,24576,['Netflix'],US,United States of America,0,0,99
514999,tt1618434,en,Murder Mystery,['Comedy'],25/05/2019,False,False,29.654,6.2,3472,6.0,130985,['Netflix'],CA,Canada,24000000,0,97
606244,tt10403090,en,"Colin Quinn: Red State, Blue State",['Horror'],27/05/2019,False,False,2.702,7.5,8,7.6,749,['Netflix'],US,United States of America,0,0,65
605473,tt11858690,en,Nick Griffin: Cheer Up,['Comedy'],28/05/2019,False,False,1.183,7.0,1,6.9,40,['Amazon Prime Video'],US,United States of America,0,0,55
792124,tt10408984,en,Beyond The Spectrum: Maussan's UFO Files,['Horror'],29/05/2019,False,False,0.733,0.0,0,6.5,100,['Amazon Prime Video'],CA,Canada,200000,0,45
628987,tt5015534,en,The Bit Player,"['Crime', 'Thriller', 'Drama']",29/05/2019,False,False,2.827,6.8,5,7.2,356,['Amazon Prime Video'],US,United States of America,0,0,85
643312,tt6096254,en,The Diggers,"['Crime', 'Thriller']",31/05/2019,False,False,2.135,5.0,2,4.7,57,['Amazon Prime Video'],MX,Mexico,0,0,84
555637,tt7056906,en,I Love My Mum,"['Animation', 'Family', 'Comedy']",31/05/2019,False,False,2.398,5.2,9,4.5,401,['Amazon Prime Video'],GB,United Kingdom,2000000,0,87
513576,tt7374948,en,Always Be My Maybe,"['Action', 'War']",31/05/2019,False,False,11.591,6.6,1176,6.8,57455,['Netflix'],US,United States of America,0,0,102
455957,tt3282076,en,Domino,['Drama'],31/05/2019,False,False,10.612,4.6,228,4.5,6061,['Amazon Prime Video'],BE,Belgium,7800000,0,89
717646,tt11005162,en,Elevator Baby,"['Drama', 'Comedy', 'History']",1/06/2019,False,False,3.374,5.0,2,6.6,99,['Netflix'],NG,Nigeria,0,0,83
610596,tt9015306,en,ZZ Top: That Little Ol' Band From Texas,"['Drama', 'Comedy']",1/06/2019,False,False,4.027,7.5,25,7.5,1825,['Netflix'],GB,United Kingdom,0,0,91
565743,tt6803046,en,The Vast of Night,"['Documentary', 'Crime', 'Drama']",1/06/2019,False,False,14.287,6.6,840,6.7,40392,['Amazon Prime Video'],US,United States of America,0,0,91
508033,tt6032090,en,Use Me,"['Romance', 'TV Movie']",2/06/2019,False,False,2.349,7.8,6,4.2,536,['Amazon Prime Video'],US,United States of America,0,0,91
601510,tt6408924,en,Possession Diaries,['Horror'],4/06/2019,False,False,1.746,5.0,12,2.1,184,['Amazon Prime Video'],US,United States of America,0,0,93
601169,tt9882084,en,Chasing Happiness,"['Drama', 'Romance']",4/06/2019,False,False,8.331,8.1,136,7.7,2219,['Amazon Prime Video'],US,United States of America,0,0,96
573921,tt9557190,en,Miranda Sings Live... Your Welcome,['Comedy'],4/06/2019,False,False,4.316,5.6,32,5.6,429,['Netflix'],US,United States of America,0,0,61
524787,tt6214468,en,The Russian Bride,"['Comedy', 'Animation', 'Family']",4/06/2019,False,False,6.212,5.4,37,5.3,4949,['Amazon Prime Video'],US,United States of America,0,0,91
662915,tt10515866,en,Lusala,[],6/06/2019,False,False,2.024,0.0,0,7.0,62,['Netflix'],DE,Germany,0,0,65
541560,tt8426594,en,The Wind,['Documentary'],6/06/2019,False,False,8.683,5.6,196,5.6,8688,['Amazon Prime Video'],US,United States of America,0,0,86
606215,tt10289996,en,The Black Godfather,['Comedy'],7/06/2019,False,False,5.049,6.8,26,7.5,1403,['Netflix'],US,United States of America,0,0,118
600836,tt6490930,en,Project Ithaca,"['Animation', 'Family', 'Adventure', 'Fantasy']",7/06/2019,False,False,6.189,6.3,78,4.1,2363,['Amazon Prime Video'],CA,Canada,3782500,0,85
590978,tt10215424,en,Liam Gallagher: As It Was,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Horror']",7/06/2019,False,False,3.801,6.8,29,7.0,1768,['Stan'],GB,United Kingdom,0,0,85
520762,tt7694570,en,The Final Quarter,"['Action', 'History', 'Drama']",7/06/2019,False,False,2.444,7.0,5,8.0,477,"['Netflix', 'Stan']",AU,Australia,0,0,70
505948,tt6292852,en,I Am Mother,[],7/06/2019,False,False,18.705,6.7,2192,6.7,92505,['Netflix'],AU,Australia,0,643593,114
614630,tt5533938,en,Cult Girls,"['Comedy', 'History', 'Romance']",9/06/2019,False,False,1.414,6.0,4,2.9,272,['Amazon Prime Video'],AU,Australia,0,0,83
594937,tt8192948,en,In My Blood It Runs,['Crime'],9/06/2019,False,False,2.108,7.9,9,7.7,404,['Netflix'],AU,Australia,0,0,85
574638,tt9577852,en,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,"['Crime', 'Drama', 'Thriller', 'Action']",11/06/2019,False,False,12.262,7.1,110,7.6,6990,['Netflix'],US,United States of America,0,0,142
755183,tt11333860,en,Secrets of Sugar Baby Dating,"['Thriller', 'Horror', 'Mystery']",12/06/2019,False,False,0.6,0.0,0,5.9,28,['Stan'],GB,United Kingdom,0,0,58
604130,tt10377036,en,Jo Koy: Comin’ In Hot,"['Drama', 'History', 'War']",12/06/2019,False,False,2.975,7.1,20,7.3,1224,['Netflix'],US,United States of America,0,0,60
678342,tt8470448,en,Coming from Insanity,[],14/06/2019,False,False,1.189,0.0,0,5.2,124,['Amazon Prime Video'],NG,Nigeria,0,0,100
549935,tt7350614,en,Head Count,['Horror'],14/06/2019,False,False,6.367,5.6,71,5.4,4340,['Amazon Prime Video'],US,United States of America,0,0,90
486131,tt4463894,en,Shaft,"['Thriller', 'Western']",14/06/2019,False,False,17.92,6.5,1471,6.4,54595,['Netflix'],US,United States of America,30000000,21360215,111
609660,tt10376844,en,Adam Devine: Best Time of Our Lives,['Comedy'],17/06/2019,False,False,3.356,6.5,21,5.9,973,['Netflix'],US,United States of America,0,0,58
709798,tt7635036,en,Blood Immortal,['Animation'],19/06/2019,False,False,1.864,7.8,5,5.0,228,['Amazon Prime Video'],US,United States of America,0,0,104
603519,tt8530978,en,Beats,"['Documentary', 'Comedy']",19/06/2019,False,False,11.373,6.8,225,6.4,5475,['Netflix'],US,United States of America,0,0,109
533642,tt8663516,en,Child's Play,"['Comedy', 'Music', 'Romance', 'Fantasy']",19/06/2019,False,False,22.149,6.0,1654,5.7,52950,['Stan'],CA,Canada,10000000,44902237,90
566236,tt9358228,en,Untouchable,['Horror'],20/06/2019,False,False,9.81,6.4,74,6.7,2986,['Stan'],GB,United Kingdom,0,0,98
514222,tt5789944,en,Surprise Me!,['Drama'],21/06/2019,False,False,4.206,5.0,14,5.0,384,['Amazon Prime Video'],US,United States of America,0,0,103
610909,tt10346362,en,"Eat, Drink and Be Married",['Documentary'],22/06/2019,False,False,4.117,6.9,23,5.5,431,['Amazon Prime Video'],CA,Canada,0,0,90
610905,tt8202262,en,Justine,['Comedy'],23/06/2019,False,False,3.508,6.4,10,6.7,809,['Netflix'],US,United States of America,0,0,105
689920,tt10463146,en,Alien Moon,"['Comedy', 'Drama']",25/06/2019,False,False,1.16,0.0,0,4.0,124,['Amazon Prime Video'],US,United States of America,1000000,0,70
610619,tt10376958,en,Mike Epps: Only One Mike,"['Documentary', 'Drama', 'History']",25/06/2019,False,False,3.065,6.6,11,4.8,314,['Netflix'],US,United States of America,0,0,63
603702,tt10048556,en,Staged Killer,['Horror'],25/06/2019,False,False,3.244,4.2,5,3.7,327,['Amazon Prime Video'],US,United States of America,240000,0,88
610120,tt10516984,en,Anima,"['Drama', 'Science Fiction', 'Thriller']",27/06/2019,False,False,8.019,7.3,357,7.6,12048,['Netflix'],CZ,Czech Republic,0,0,15
535265,tt8400758,en,Killers Anonymous,['Comedy'],27/06/2019,False,False,14.262,4.8,167,4.2,11686,['Amazon Prime Video'],US,United States of America,0,0,95
638691,tt10410186,en,The Bling Lagosians,['Documentary'],28/06/2019,False,False,2.836,5.2,5,6.5,101,['Netflix'],NG,Nigeria,0,0,98
525235,tt6514218,en,Noblemen,"['Crime', 'Action', 'Drama']",28/06/2019,False,False,2.707,6.0,5,5.6,320,['Netflix'],IN,India,0,0,109
609063,tt10337562,en,Sister of the Bride,"['Drama', 'War']",29/06/2019,False,False,3.84,6.7,36,6.1,711,['Amazon Prime Video'],US,United States of America,0,0,120
609418,tt8774388,en,The Angel of Auschwitz,['Documentary'],1/07/2019,False,False,4.749,5.8,6,3.5,1035,['Amazon Prime Video'],GB,United Kingdom,0,0,101
580846,tt10438648,en,Katherine Ryan: Glitter Room,['Animation'],1/07/2019,False,False,3.106,6.8,29,6.8,2033,['Netflix'],US,United States of America,0,0,65
530385,tt8772262,en,Midsommar,['Horror'],3/07/2019,False,False,52.116,7.2,5505,7.1,328048,"['Netflix', 'Stan']",SE,Sweden,9000000,47980982,147
613999,tt10575038,en,Aziz Ansari: Right Now,"['Animation', 'Fantasy', 'Adventure', 'Action', 'Family']",9/07/2019,False,False,4.593,7.3,84,7.5,5248,['Netflix'],US,United States of America,0,0,65
626743,tt10504904,en,Blind,['Horror'],10/07/2019,False,False,3.337,5.1,10,3.4,879,['Amazon Prime Video'],US,United States of America,0,147131,90
611640,tt10563420,en,The Deeper You Dig,"['Horror', 'Thriller']",11/07/2019,False,False,6.897,5.7,46,5.6,2138,['Amazon Prime Video'],US,United States of America,0,0,95
612692,tt10161666,en,Creating Woodstock,"['Thriller', 'Drama', 'Mystery', 'Horror']",12/07/2019,False,False,1.02,9.3,3,7.5,85,['Amazon Prime Video'],US,United States of America,0,0,111
531503,tt2499472,en,Point Blank,"['TV Movie', 'Romance', 'Drama']",12/07/2019,False,False,14.672,6.0,461,5.7,14680,['Netflix'],US,United States of America,0,0,86
509874,tt7558302,en,Lying and Stealing,['Documentary'],12/07/2019,False,False,20.169,6.0,270,5.4,6233,['Amazon Prime Video'],US,United States of America,3000000,0,100
630558,tt10364402,en,My Alien Girlfriend,"['Adventure', 'History', 'Action', 'Drama']",15/07/2019,False,False,1.532,5.0,6,5.4,224,['Amazon Prime Video'],US,United States of America,0,0,72
616679,tt10654432,en,Return to Earth,['Comedy'],16/07/2019,False,False,1.388,6.8,22,7.6,124,['Amazon Prime Video'],CA,Canada,0,0,47
612701,tt10516390,en,"Frankenstein's Monster's Monster, Frankenstein",['Comedy'],16/07/2019,False,False,4.341,6.0,58,5.8,2258,['Netflix'],US,United States of America,0,0,32
653366,tt9328986,en,This Little Land of Mines,['Action'],18/07/2019,False,False,0.6,7.0,1,8.3,31,['Amazon Prime Video'],LA,Lao People's Democratic Republic,0,0,64
612152,tt9419834,en,Secret Obsession,['Documentary'],18/07/2019,False,False,15.718,5.5,979,4.4,22276,['Netflix'],US,United States of America,0,0,97
611605,tt7541106,en,1BR,"['Drama', 'Horror', 'Mystery']",18/07/2019,False,False,14.229,6.1,340,5.8,13542,['Amazon Prime Video'],US,United States of America,0,0,90
605482,tt11610602,en,A Seat at the Table,"['Comedy', 'TV Movie']",18/07/2019,False,False,0.605,0.0,0,7.4,22,['Amazon Prime Video'],NZ,New Zealand,0,0,100
537056,tt8752440,en,Batman: Hush,['Western'],19/07/2019,False,False,19.838,7.2,712,6.9,20190,['Stan'],US,United States of America,0,0,82
611651,tt10556320,en,Sator,"['Crime', 'Drama', 'History']",21/07/2019,False,False,27.848,5.1,89,5.1,2364,['Amazon Prime Video'],US,United States of America,0,130023,85
504251,tt7227044,en,Celebrity Crush,"['Romance', 'TV Movie']",21/07/2019,False,False,1.355,3.0,3,3.6,138,['Amazon Prime Video'],US,United States of America,100000,0,78
616959,tt8979892,en,Marina Franklin: Single Black Female,"['Horror', 'Science Fiction']",23/07/2019,False,False,0.6,6.5,2,7.1,34,['Amazon Prime Video'],US,United States of America,0,0,58
472983,tt6739094,en,Invader Zim: Enter the Florpus,['Documentary'],24/07/2019,False,False,11.875,7.5,192,7.4,5992,['Netflix'],US,United States of America,0,0,71
466272,tt7131622,en,Once Upon a Time… in Hollywood,"['TV Movie', 'Comedy', 'Romance']",24/07/2019,False,False,45.925,7.4,11309,7.6,742126,['Netflix'],CN,China,95000000,374251247,162
542417,tt6043142,en,Skin,"['Adventure', 'Drama', 'Romance']",26/07/2019,False,False,10.493,6.9,302,6.8,19197,['Stan'],CA,Canada,0,0,110
475303,tt7139936,en,A Rainy Day in New York,['Documentary'],26/07/2019,False,False,1.3,6.5,1961,6.5,45497,['Amazon Prime Video'],US,United States of America,25000000,23800000,92
729316,tt9289116,en,Nicole,['Comedy'],27/07/2019,False,False,1.98,4.7,3,4.3,338,['Amazon Prime Video'],US,United States of America,0,0,75
621631,tt11973834,en,The Art of Incarceration,"['Drama', 'Horror']",28/07/2019,False,False,1.78,0.0,0,7.8,38,['Netflix'],AU,Australia,0,0,90
465003,tt4995776,en,The Red Sea Diving Resort,"['Romance', 'Comedy']",28/07/2019,False,False,12.7,6.9,704,6.6,30086,['Netflix'],CA,Canada,0,0,130
745298,tt4727422,en,The Last Victims,"['Family', 'Drama']",30/07/2019,False,False,0.84,0.0,0,5.6,79,['Amazon Prime Video'],ZA,South Africa,0,0,0
616700,tt10521638,en,Whitney Cummings: Can I Touch It?,['Comedy'],30/07/2019,False,False,3.134,6.7,34,6.5,1848,['Netflix'],US,United States of America,0,0,59
620079,tt8525560,en,Murder at the Mansion,"['Animation', 'Family', 'Adventure', 'Comedy']",2/08/2019,False,False,4.041,5.5,5,4.4,305,['Amazon Prime Video'],US,United States of America,0,0,93
619553,tt9382396,en,Léa & I,['Documentary'],2/08/2019,False,False,1.972,5.9,8,6.5,222,['Netflix'],US,United States of America,0,0,84
454640,tt6095472,en,The Angry Birds Movie 2,"['Drama', 'Thriller']",2/08/2019,False,False,43.465,7.1,1384,6.4,30609,['Netflix'],FI,Finland,65000000,147792047,97
616904,tt10662450,en,Enter the Anime,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",5/08/2019,False,False,4.995,5.7,62,2.6,1709,['Netflix'],US,United States of America,0,0,58
629324,tt9651690,en,Joel Mchale: Live from Pyongyang,"['Animation', 'Family']",6/08/2019,False,False,1.338,5.4,4,6.4,231,['Amazon Prime Video'],US,United States of America,0,0,58
570480,tt6772524,en,Trouble,"['Drama', 'Comedy']",8/08/2019,False,False,18.08,6.6,150,5.8,3517,['Netflix'],CA,Canada,0,12127842,88
508664,tt0441881,en,Danger Close: The Battle of Long Tan,"['Action', 'Crime', 'Adventure']",8/08/2019,False,False,18.807,6.9,254,6.8,13549,['Netflix'],AU,Australia,23934823,2078370,119
665867,tt10397734,en,The Set Up,"['Documentary', 'Music']",9/08/2019,False,False,3.233,4.3,6,4.2,148,"['Netflix', 'Amazon Prime Video']",NG,Nigeria,0,0,103
607231,tt10443252,en,ECCO,['Comedy'],9/08/2019,False,False,2.407,4.3,3,5.1,2668,['Amazon Prime Video'],US,United States of America,0,0,123
535845,tt3920820,en,Brian Banks,['Documentary'],9/08/2019,False,False,44.405,7.3,169,7.2,7571,['Netflix'],US,United States of America,10000000,4300000,99
463257,tt4364194,en,The Peanut Butter Falcon,['Documentary'],9/08/2019,False,False,16.024,7.4,1089,7.6,91876,"['Netflix', 'Stan']",US,United States of America,0,0,97
439059,tt6172460,en,Rocko's Modern Life: Static Cling,"['Comedy', 'Crime', 'Action']",9/08/2019,False,False,9.93,6.6,130,6.9,3969,['Netflix'],US,United States of America,0,0,45
720065,tt10319676,en,Termination,"['Drama', 'Comedy', 'TV Movie']",11/08/2019,False,False,2.08,3.5,7,2.6,238,['Amazon Prime Video'],US,United States of America,0,0,82
614419,tt7243150,en,Cerulean Blue,"['Science Fiction', 'Thriller']",11/08/2019,False,False,0.646,6.0,1,6.1,55,['Stan'],AU,Australia,0,0,72
531509,tt4180560,en,Otherhood,"['Romance', 'TV Movie']",13/08/2019,False,False,10.296,6.2,400,6.1,11586,['Netflix'],US,United States of America,0,0,100
600014,tt9169764,en,Iron Fists and Kung Fu Kicks,['Comedy'],14/08/2019,False,False,7.189,6.9,36,6.7,1334,['Amazon Prime Video'],AU,Australia,0,0,108
633106,tt12297408,en,Anti-Nowhere League: We Are The League,['Documentary'],16/08/2019,False,False,0.894,7.7,3,7.1,48,['Amazon Prime Video'],GB,United Kingdom,0,0,0
623973,tt10687588,en,Super Monsters Back to School,[],16/08/2019,False,False,3.827,5.3,4,6.3,40,['Netflix'],CA,Canada,0,0,23
582570,tt8976710,en,Sextuplets,"['Documentary', 'Music']",16/08/2019,False,False,19.955,6.3,762,4.5,8869,['Netflix'],US,United States of America,0,0,100
629326,tt10275384,en,Jon Reep: Ginger Beard Man,"['Comedy', 'Drama', 'TV Movie']",20/08/2019,False,False,1.756,0.0,0,7.0,27,['Amazon Prime Video'],US,United States of America,0,0,63
624078,tt10687642,en,Simon Amstell: Set Free,['Science Fiction'],20/08/2019,False,False,2.142,6.1,17,6.5,849,['Netflix'],US,United States of America,0,0,51
565716,tt9351980,en,American Factory,[],21/08/2019,False,False,15.252,7.2,386,7.4,22371,['Netflix'],US,United States of America,0,0,110
423204,tt6189022,en,Angel Has Fallen,"['TV Movie', 'Romance', 'Family']",21/08/2019,False,False,48.579,6.5,2917,6.4,99582,"['Netflix', 'Stan']",US,United States of America,40000000,146661977,122
713986,tt4533594,en,Everything But a Man,"['Crime', 'Drama', 'Western', 'Thriller']",22/08/2019,False,False,3.494,5.7,6,4.9,264,['Netflix'],US,United States of America,0,0,110
575094,tt7025388,en,Abigail,"['Romance', 'TV Movie']",22/08/2019,False,False,16.861,6.2,186,4.8,4520,['Amazon Prime Video'],RU,Russia,7000000,1940234,110
527776,tt8186318,en,Overcomer,"['Romance', 'TV Movie']",22/08/2019,False,False,67.292,7.7,211,6.6,5108,['Netflix'],US,United States of America,0,0,119
770640,tt10721420,en,The Quick and Dirty,"['Animation', 'Family']",23/08/2019,False,False,0.6,0.0,0,5.7,67,['Amazon Prime Video'],CA,Canada,0,0,45
608504,tt10003978,en,Fiddler: A Miracle of Miracles,['Comedy'],23/08/2019,False,False,3.812,6.8,10,7.6,419,['Amazon Prime Video'],US,United States of America,0,0,97
590019,tt6425770,en,Fingers,['Documentary'],23/08/2019,False,False,3.239,5.7,9,5.4,480,['Amazon Prime Video'],US,United States of America,0,0,87
566232,tt9358200,en,Miles Davis: Birth of the Cool,"['TV Movie', 'Romance']",23/08/2019,False,False,8.9,7.2,70,7.4,3254,['Netflix'],US,United States of America,0,0,116
529862,tt7671064,en,Brittany Runs a Marathon,['Documentary'],23/08/2019,False,False,11.79,6.6,412,6.8,20625,['Amazon Prime Video'],US,United States of America,0,7439448,103
456529,tt3016748,en,Jacob's Ladder,"['Drama', 'Comedy', 'History']",23/08/2019,False,False,7.692,4.6,62,3.6,3257,['Amazon Prime Video'],US,United States of America,0,0,89
594500,tt10187550,en,The Pollinators,"['Comedy', 'Crime', 'Mystery']",24/08/2019,False,False,2.435,8.0,4,7.2,152,['Amazon Prime Video'],US,United States of America,0,0,93
791906,tt9284386,en,Entity Project,"['Drama', 'Thriller']",25/08/2019,False,False,2.31,2.8,4,4.6,250,['Amazon Prime Video'],US,United States of America,0,0,87
624932,tt10810424,en,Dave Chappelle: Sticks & Stones,"['Romance', 'TV Movie']",26/08/2019,False,False,11.45,7.6,231,8.3,26752,['Netflix'],US,United States of America,0,0,65
626359,tt10380066,en,Clown,['Documentary'],27/08/2019,False,False,4.84,4.4,22,2.5,408,['Amazon Prime Video'],US,United States of America,0,0,87
525454,tt7997256,en,Love on Safari,"['Family', 'Animation']",27/08/2019,False,False,7.316,6.6,67,6.6,1984,['Amazon Prime Video'],ZA,South Africa,0,0,84
625561,tt10856726,en,Travis Scott: Look Mom I Can Fly,['Drama'],28/08/2019,False,False,13.167,7.0,186,6.3,4823,['Netflix'],US,United States of America,0,0,85
623195,tt9860728,en,Falling Inn Love,"['Comedy', 'TV Movie']",29/08/2019,False,False,12.871,6.5,1048,5.6,20666,['Netflix'],US,United States of America,0,0,98
523077,tt5792656,en,Running with the Devil,['Documentary'],29/08/2019,False,False,18.055,5.4,228,5.4,8727,['Amazon Prime Video'],CO,Colombia,0,0,100
487083,tt6127004,en,Paradise Hills,"['Romance', 'TV Movie']",29/08/2019,False,False,13.578,6.0,448,5.3,18785,['Netflix'],ES,Spain,6000000,0,95
632718,tt10912990,en,The Millions,"['Documentary', 'TV Movie']",30/08/2019,False,False,2.133,0.0,0,5.7,55,['Netflix'],NG,Nigeria,0,0,94
627133,tt10924716,en,The Crystal Calls - Making The Dark Crystal: Age of Resistance,"['Romance', 'TV Movie']",30/08/2019,False,False,11.899,7.4,28,7.5,555,['Netflix'],US,United States of America,0,0,83
603055,tt7370952,en,Bennett's War,['Comedy'],30/08/2019,False,False,5.54,7.1,46,6.0,940,['Netflix'],US,United States of America,0,1067629,94
509853,tt7869070,en,The Fanatic,['Drama'],30/08/2019,False,False,13.323,4.5,229,4.1,12274,['Amazon Prime Video'],US,United States of America,18000000,3153,89
473033,tt5727208,en,Uncut Gems,['Family'],30/08/2019,False,False,37.539,7.1,3907,7.4,285546,['Netflix'],US,United States of America,19000000,50020902,136
466081,tt1833116,en,The Informer,"['Family', 'Documentary']",30/08/2019,False,False,15.361,6.5,651,6.6,38311,['Netflix'],GB,United Kingdom,60000000,2927708,109
634754,tt11127056,en,Fire in Paradise,['Comedy'],1/09/2019,False,False,3.556,6.5,26,7.4,1038,['Netflix'],US,United States of America,0,0,39
630737,tt6437228,en,The Wheel,['Documentary'],2/09/2019,False,False,3.058,4.4,10,3.8,552,['Amazon Prime Video'],AU,Australia,0,0,82
628756,tt10937318,en,American Factory: A Conversation with the Obamas,"['Animation', 'Family', 'Adventure']",4/09/2019,False,False,2.818,5.6,16,5.1,306,['Netflix'],US,United States of America,0,0,10
686620,tt10773606,en,خلك شنب,"['Animation', 'Family', 'Music', 'Adventure']",5/09/2019,False,False,1.996,0.0,0,5.0,43,['Netflix'],AE,United Arab Emirates,0,0,80
